Faction Name,Home System,Commodities,Starting Fleet,Starting Technologies,Breaktrough,Component_Type,Component_ID,Full_Rule_Text
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,MECH,Sustain Damage,Sustain Damage
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,MECH,This unit does not count against capacity if it is being transported or if it is in a space area with 1 or more of your ships that have capacity values.,This unit does not count against capacity if it is being transported or if it is in a space area with 1 or more of your ships that have capacity values.
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,AGENT,Trilossa Aun Mirik,Trilossa Aun Mirik:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,AGENT,When a player produces ground forces in a system,When a player produces ground forces in a system:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,AGENT,You may exhaust this card; that player may place those units on any planets they control in that system and any adjacent systems.,You may exhaust this card; that player may place those units on any planets they control in that system and any adjacent systems.
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,COMMANDER,Trrakan Aun Zulok,Trrakan Aun Zulok:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,COMMANDER,Unlock,"Unlock: Have 6 units that have ANTI-FIGHTER BARRAGE, SPACE CANNON, or BOMBARDMENT on the game board."
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,COMMANDER,When 1 or more of your units make a roll for a unit ability,When 1 or more of your units make a roll for a unit ability:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,COMMANDER,You may choose 1 of those units to roll 1 additional die.,You may choose 1 of those units to roll 1 additional die.
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,HERO,Mirik Aun Sissiri,Mirik Aun Sissiri:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,HERO,Unlock,Unlock: Have 3 scored objectives.
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,HERO,Helix Protocol,Helix Protocol:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,HERO,ACTION,"ACTION: Move any number of your ships from any systems to any number of other systems that contain 1 of your command tokens and no other players' ships. Then, purge this card."
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,Strike Wing Ambuscade,Strike Wing Ambuscade:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,When 1 or more of your units make a roll for a unit ability,When 1 or more of your units make a roll for a unit ability:
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,Choose 1 of those units to roll 1 additional die.,Choose 1 of those units to roll 1 additional die.
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,"Then, return this card to the Argent player.","Then, return this card to the Argent player."
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,BREAKTHROUGH,Wing Transfer,Wing Transfer: B<>Y
Argent Flight,"Ylir: 0/2
Valk: 2/0
Avar: 1/1",3,"1 Carrier
2 Destroyers
2 Fighters
5 Infantry
1 Space Dock
1 PDS","Choose two of the following:
Neural Motivator (0)
Sarween Tools (0)
Plasma Scoring (0)",,BREAKTHROUGH,"When you activate a system that contains only your units, you may place command tokens from your reinforcements into any systems adjacent to that system that contain only your units; at the end of this action, you may move ships among the active system and systems adjacent to it that contain your command tokens.","When you activate a system that contains only your units, you may place command tokens from your reinforcements into any systems adjacent to that system that contain only your units; at the end of this action, you may move ships among the active system and systems adjacent to it that contain your command tokens."
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,FACTION_SUMMARY,Barony of Letnev,
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,FACTION_ABILITIES,Munitions Reserves,Munitions Reserves:
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,FACTION_ABILITIES,"At the start of each round of space combat, you may spend 2 trade goods; you may reroll any number of your dice during that combat round.","At the start of each round of space combat, you may spend 2 trade goods; you may reroll any number of your dice during that combat round."
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,FACTION_ABILITIES,Armada,Armada:
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,FACTION_ABILITIES,The maximum number of non-fighter ships you can have in each system is equal to 2 more than the number of tokens in your fleet pool.,The maximum number of non-fighter ships you can have in each system is equal to 2 more than the number of tokens in your fleet pool.
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,War Funding Ω,War Funding Ω:
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,After you and your opponent roll dice during space combat,After you and your opponent roll dice during space combat:
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,You may reroll all of your opponent's dice.,You may reroll all of your opponent's dice.
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,You may reroll any number of your dice.,You may reroll any number of your dice.
Barony of Letnev,"Arc Prime: 4/0
Wren Terra: 2/1",2,"1 Dreadnought
1 Carrier
1 Destroyer
1 Fighter
3 Infantry
1 Space Dock","Antimass Deflectors (0)
Plasma Scoring (0)",,PROMISSORY_NOTE,"Then, return this card to the Letnev player.","Then, return this card to the Letnev player."
Special Units,,,,,,FACTION_SUMMARY,Special Units,
Special Units,,,,,,FACTION_TECHNOLOGIES,Radical Advancement,Radical Advancement (G):
Special Units,,,,,,FACTION_TECHNOLOGIES,"At the start of the status phase, you may replace one of your non-unit upgrade technologies with a technology of the same color that has exactly 1 more prerequisite.","At the start of the status phase, you may replace one of your non-unit upgrade technologies with a technology of the same color that has exactly 1 more prerequisite."
Special Units,,,,,,FACTION_TECHNOLOGIES,Hydrothermal Mining,Hydrothermal Mining(G):
Special Units,,,,,,FACTION_TECHNOLOGIES,"At the start of the status phase, gain 1 trade good for each ocean card in play.","At the start of the status phase, gain 1 trade good for each ocean card in play."
Special Units,,,,,,FLAGSHIP,D.W.S. Luminous,D.W.S. Luminous:
Special Units,,,,,,FLAGSHIP,Cost,Cost: 8
Special Units,,,,,,FLAGSHIP,Combat,Combat: 7 (x2)
Special Units,,,,,,FLAGSHIP,Move,Move: 1
Special Units,,,,,,FLAGSHIP,Capacity,Capacity: 6
Special Units,,,,,,FLAGSHIP,Sustain Damage,Sustain Damage
Special Units,,,,,,FLAGSHIP,"This ship can move through systems that contain your units, even if other players' units are present; if it would, apply +1 to its move value for each of those systems.","This ship can move through systems that contain your units, even if other players' units are present; if it would, apply +1 to its move value for each of those systems."
Special Units,,,,,,MECH,Eanautic,Eanautic:
Special Units,,,,,,MECH,Cost,Cost: 2
Special Units,,,,,,MECH,Combat,Combat: 6
Special Units,,,,,,MECH,Sustain Damage,Sustain Damage
Special Units,,,,,,MECH,PRODUCTION 1,PRODUCTION 1
Special Units,,,,,,MECH,"When another player activates this system, if this unit is coexisting, you may move it and any of your infantry on its planet to a planet you control in your home system.","When another player activates this system, if this unit is coexisting, you may move it and any of your infantry on its planet to a planet you control in your home system."
Special Units,,,,,,AGENT,Doctor Carrina,Doctor Carrina:
Special Units,,,,,,AGENT,When another player researches a technology,"When another player researches a technology: You may exhaust this card to allow that player to ignore 1 prerequisite; if they do, you may place 1 infantry from your reinforcements into coexistence on a non-home planet they control."
Special Units,,,,,,COMMANDER,Aello,Aello:
Special Units,,,,,,COMMANDER,Unlock,Unlock: Have an ocean card in play.
Special Units,,,,,,COMMANDER,When another player spends resources to research a technology,"When another player spends resources to research a technology: That player may reduce the cost by 1; if they do, gain 1 commodity or convert 1 of your commodities to a trade good."
Special Units,,,,,,HERO,Ta Zern,Ta Zern:
Special Units,,,,,,HERO,Unlock,Unlock: Have 3 scored objectives.
Special Units,,,,,,HERO,Wave Function Collapse,Wave Function Collapse:
Special Units,,,,,,HERO,ACTION,"ACTION: Purge this card and a non-unit upgrade technology you own or from your deck; then, purge all cards with the same name owned by other players and in other players' decks. Then, each player that purged a technology they owned researches another technology."
Special Units,,,,,,BREAKTHROUGH,Visionaria Select,Visionaria Select: Y<>G
Special Units,,,,,,BREAKTHROUGH,ACTION,"ACTION: Exhaust this card to allow each other player to spend 3 trade goods and give you 1 promissory note. Each player that does may research a non-faction, non-unit upgrade technology. You also gain each technology researched in this way."
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_SUMMARY,Clan of Saar,
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_ABILITIES,Scavenge,Scavenge:
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_ABILITIES,"After you gain control of a planet, gain 1 trade good.","After you gain control of a planet, gain 1 trade good."
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_ABILITIES,Nomadic,Nomadic:
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_ABILITIES,You can score objectives even if you do not control the planets in your home system.,You can score objectives even if you do not control the planets in your home system.
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Chaos Mapping,Chaos Mapping (B):
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Other players cannot activate asteroid fields that contain 1 or more of your ships.,Other players cannot activate asteroid fields that contain 1 or more of your ships.
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,"At the start of your turn during the action phase, you may produce 1 unit in a system that contains at least 1 of your units that has PRODUCTION.","At the start of your turn during the action phase, you may produce 1 unit in a system that contains at least 1 of your units that has PRODUCTION."
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Floating Factory II,Floating Factory II (YY):
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Saar Space Dock,Saar Space Dock
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Move,Move: 2
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,Capacity,Capacity: 5
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,PRODUCTION 7,PRODUCTION 7
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,FACTION_TECHNOLOGIES,"This unit is placed in a space area instead of on a planet. This unit can move and retreat as if it were a ship. If this unit is blockaded, it is destroyed.","This unit is placed in a space area instead of on a planet. This unit can move and retreat as if it were a ship. If this unit is blockaded, it is destroyed."
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,Floating Factory I,Floating Factory I:
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,Saar Space Dock,Saar Space Dock
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,Move,Move: 1
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,Capacity,Capacity: 4
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,PRODUCTION 5,PRODUCTION 5
Clan of Saar,"Lisis II: 1/0
Ragh: 2/1",3,"2 Carriers
1 Cruiser
2 Fighters
4 Infantry
1 Space Dock",Antimass Deflectors (0),,SPECIAL_UNITS,"This unit is placed in a space area instead of on a planet. This unit can move and retreat as if it were a ship. If this unit is blockaded, it is destroyed.","This unit is placed in a space area instead of on a planet. This unit can move and retreat as if it were a ship. If this unit is blockaded, it is destroyed."
